id,Date/Time,lon,lat,day,hour,minute,second,Full_loc,Address,Street
10000,2008-02-04 20:42:28,116.35164,39.93346,4,20,42,28,"39.93346,116.35164","China, Bei Jing Shi, Xi Cheng Qu, 车公庄大街3号 邮政编码: 100033", 车公庄大街3号 邮政编码
10000,2008-02-04 20:47:30,116.35169,39.93343,4,20,47,30,"39.93343,116.35169","China, Bei Jing Shi, Xi Cheng Qu, 车公庄大街3号 邮政编码: 100033", 车公庄大街3号 邮政编码
10000,2008-02-04 20:52:32,116.35172,39.93341,4,20,52,32,"39.93341,116.35172","China, Bei Jing Shi, Xi Cheng Qu, 车公庄大街3号 邮政编码: 100033", 车公庄大街3号 邮政编码
10000,2008-02-04 20:57:34,116.35159,39.93349,4,20,57,34,"39.93349,116.35159","China, Bei Jing Shi, Xi Cheng Qu, 车公庄大街3号 邮政编码: 100033", 车公庄大街3号 邮政编码
10000,2008-02-04 21:02:36,116.35166,39.93348,4,21,2,36,"39.93348,116.35166","China, Bei Jing Shi, Xi Cheng Qu, 车公庄大街3号 邮政编码: 100033", 车公庄大街3号 邮政编码
10000,2008-02-04 21:07:38,116.35162,39.93346,4,21,7,38,"39.93346,116.35162","China, Bei Jing Shi, Xi Cheng Qu, 车公庄大街3号 邮政编码: 100033", 车公庄大街3号 邮政编码
10000,2008-02-04 21:17:42,116.35164,39.93348,4,21,17,42,"39.93348,116.35164","China, Bei Jing Shi, Xi Cheng Qu, 车公庄大街3号 邮政编码: 100033", 车公庄大街3号 邮政编码
10000,2008-02-04 21:22:44,116.35167,39.93347,4,21,22,44,"39.93347,116.35167","China, Bei Jing Shi, Xi Cheng Qu, 车公庄大街3号 邮政编码: 100033", 车公庄大街3号 邮政编码
10000,2008-02-04 21:32:48,116.35285,39.93513,4,21,32,48,"39.93513,116.35285","China, Bei Jing Shi, Xi Cheng Qu, 北礼士路101-1号 邮政编码: 100033", 北礼士路101-1号 邮政编码
10000,2008-02-04 21:37:50,116.35282,39.93516,4,21,37,50,"39.93516,116.35282","101 Beilishi Rd, Xi Cheng Qu, Bei Jing Shi, China, 100033",101 Beilishi Rd
10000,2008-02-04 21:42:52,116.35278,39.93522,4,21,42,52,"39.93522,116.35278","101 Beilishi Rd, Xi Cheng Qu, Bei Jing Shi, China, 100033",101 Beilishi Rd
10000,2008-02-04 22:03:00,116.39818,39.97199,4,22,3,0,"39.97199,116.39818","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-04 22:08:02,116.39823,39.97189,4,22,8,2,"39.97189,116.39823","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-04 22:13:04,116.39811,39.97204,4,22,13,4,"39.97204,116.39811","China, Bei Jing Shi, Chao Yang Qu, 西坝河安贞西里四区4栋 邮政编码: 100029", 西坝河安贞西里四区4栋 邮政编码
10000,2008-02-04 22:18:06,116.39818,39.97197,4,22,18,6,"39.97197,116.39818","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-04 22:23:08,116.39831,39.97185,4,22,23,8,"39.97185,116.39831","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-04 22:23:08,116.39831,39.97185,4,22,23,8,"39.97185,116.39831","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-04 22:28:09,116.37662,39.96692,4,22,28,9,"39.96692,116.37662","3 Ma Dian Nan Cun, Xi Cheng Qu, Bei Jing Shi, China, 100120",3 Ma Dian Nan Cun
10000,2008-02-04 22:33:11,116.3648,39.95623,4,22,33,11,"39.95623,116.3648","China, Bei Jing Shi, Hai Dian Qu, 小西天学院南路10号 邮政编码: 100082", 小西天学院南路10号 邮政编码
10000,2008-02-05 00:33:58,116.35948,39.93661,5,0,33,58,"39.93661,116.35948","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-05 00:54:06,116.35951,39.93664,5,0,54,6,"39.93664,116.35951","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-05 00:59:08,116.3595,39.9366,5,0,59,8,"39.9366,116.3595","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-05 01:19:16,116.35951,39.93659,5,1,19,16,"39.93659,116.35951","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-05 01:44:25,116.35953,39.93658,5,1,44,25,"39.93658,116.35953","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-05 02:29:43,116.35966,39.93672,5,2,29,43,"39.93672,116.35966","China, Bei Jing Shi, Xi Cheng Qu, 西直门内南小街 邮政编码: 100033", 西直门内南小街 邮政编码
10000,2008-02-05 02:34:45,116.35968,39.93671,5,2,34,45,"39.93671,116.35968","China, Bei Jing Shi, Xi Cheng Qu, 西直门内南小街 邮政编码: 100033", 西直门内南小街 邮政编码
10000,2008-02-05 04:20:26,116.35939,39.93694,5,4,20,26,"39.93694,116.35939","22 Xizhimen S St, Xi Cheng Qu, Bei Jing Shi, China, 100033",22 Xizhimen S St
10000,2008-02-05 04:25:28,116.35942,39.93688,5,4,25,28,"39.93688,116.35942","China, Bei Jing Shi, Xi Cheng Qu, 西城门南小街22号 邮政编码: 100033", 西城门南小街22号 邮政编码
10000,2008-02-05 04:50:38,116.3596,39.93693,5,4,50,38,"39.93693,116.3596","China, Bei Jing Shi, Xi Cheng Qu, 西城门南小街22号 邮政编码: 100033", 西城门南小街22号 邮政编码
10000,2008-02-05 04:55:40,116.35963,39.93709,5,4,55,40,"39.93709,116.35963","China, Bei Jing Shi, Xi Cheng Qu, 西城门南小街22号 邮政编码: 100033", 西城门南小街22号 邮政编码
10000,2008-02-05 05:20:49,116.35958,39.93663,5,5,20,49,"39.93663,116.35958","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-05 06:01:05,116.35924,39.93677,5,6,1,5,"39.93677,116.35924","22 Xizhimen S St, Xi Cheng Qu, Bei Jing Shi, China, 100033",22 Xizhimen S St
10000,2008-02-05 06:31:17,116.35946,39.9369,5,6,31,17,"39.9369,116.35946","China, Bei Jing Shi, Xi Cheng Qu, 西城门南小街22号 邮政编码: 100033", 西城门南小街22号 邮政编码
10000,2008-02-05 06:56:26,116.3595,39.93664,5,6,56,26,"39.93664,116.3595","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-05 07:11:32,116.3595,39.93659,5,7,11,32,"39.93659,116.3595","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-05 07:46:46,116.35947,39.9366,5,7,46,46,"39.9366,116.35947","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-05 09:22:23,116.35955,39.93663,5,9,22,23,"39.93663,116.35955","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-05 09:32:27,116.35955,39.93663,5,9,32,27,"39.93663,116.35955","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-05 09:57:36,116.3594,39.93689,5,9,57,36,"39.93689,116.3594","China, Bei Jing Shi, Xi Cheng Qu, 西城门南小街22号 邮政编码: 100033", 西城门南小街22号 邮政编码
10000,2008-02-05 10:32:50,116.35792,39.93848,5,10,32,50,"39.93848,116.35792","China, Bei Jing Shi, Xi Cheng Qu, 中大晏胡同,中宇电讯市场北侧 邮政编码: 100033", 中大晏胡同
10000,2008-02-05 10:37:52,116.37272,39.9471,5,10,37,52,"39.9471,116.37272","China, Bei Jing Shi, Xi Cheng Qu, 新街口豁口路东 邮政编码: 100035", 新街口豁口路东 邮政编码
10000,2008-02-05 10:37:52,116.37272,39.9471,5,10,37,52,"39.9471,116.37272","China, Bei Jing Shi, Xi Cheng Qu, 新街口豁口路东 邮政编码: 100035", 新街口豁口路东 邮政编码
10000,2008-02-05 10:42:54,116.36605,39.9463,5,10,42,54,"39.9463,116.36605","China, Bei Jing Shi, Xi Cheng Qu, 德胜门西大街 邮政编码: 100082", 德胜门西大街 邮政编码
10000,2008-02-05 10:47:56,116.35506,39.94562,5,10,47,56,"39.94562,116.35506","China, Bei Jing Shi, Xi Cheng Qu, 西直门北大街 邮政编码: 100082", 西直门北大街 邮政编码
10000,2008-02-05 10:52:58,116.3629,39.95141,5,10,52,58,"39.95141,116.3629","China, Bei Jing Shi, Hai Dian Qu, 小西天 Wenhuiyuanxie St, 6号-4号 邮政编码: 100082", 小西天 Wenhuiyuanxie St
10000,2008-02-05 10:58:00,116.38211,39.95011,5,10,58,0,"39.95011,116.38211","140 Ande Rd, Xi Cheng Qu, Bei Jing Shi, China, 100035",140 Ande Rd
10000,2008-02-05 11:03:02,116.38879,39.9616,5,11,3,2,"39.9616,116.38879","12 Huangsi Ave, Chao Yang Qu, Bei Jing Shi, China, 100120",12 Huangsi Ave
10000,2008-02-05 11:08:04,116.39647,39.97267,5,11,8,4,"39.97267,116.39647","China, Bei Jing Shi, Chao Yang Qu, 北辰路莱安商务楼4F 邮政编码: 100029", 北辰路莱安商务楼4F 邮政编码
10000,2008-02-05 11:13:06,116.39778,39.97077,5,11,13,6,"39.97077,116.39778","China, Bei Jing Shi, Chao Yang Qu, 安贞路 邮政编码: 100029", 安贞路 邮政编码
10000,2008-02-05 11:18:08,116.39841,39.97193,5,11,18,8,"39.97193,116.39841","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 11:23:09,116.39843,39.97192,5,11,23,9,"39.97192,116.39843","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 11:28:11,116.39851,39.97191,5,11,28,11,"39.97191,116.39851","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 11:33:13,116.39833,39.97189,5,11,33,13,"39.97189,116.39833","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 11:43:17,116.39832,39.97191,5,11,43,17,"39.97191,116.39832","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 11:48:19,116.39835,39.97196,5,11,48,19,"39.97196,116.39835","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 11:53:21,116.39831,39.97197,5,11,53,21,"39.97197,116.39831","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 11:58:23,116.3983,39.97204,5,11,58,23,"39.97204,116.3983","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 12:03:25,116.39831,39.97198,5,12,3,25,"39.97198,116.39831","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 12:08:27,116.39836,39.972,5,12,8,27,"39.972,116.39836","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 12:13:29,116.3984,39.97185,5,12,13,29,"39.97185,116.3984","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 12:18:31,116.3983,39.972,5,12,18,31,"39.972,116.3983","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 12:23:33,116.39835,39.97187,5,12,23,33,"39.97187,116.39835","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 12:28:35,116.39836,39.97185,5,12,28,35,"39.97185,116.39836","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 12:33:37,116.39835,39.97189,5,12,33,37,"39.97189,116.39835","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 12:38:39,116.39829,39.97187,5,12,38,39,"39.97187,116.39829","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 12:43:41,116.39828,39.97193,5,12,43,41,"39.97193,116.39828","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 12:48:43,116.39834,39.97192,5,12,48,43,"39.97192,116.39834","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 12:53:45,116.39829,39.97191,5,12,53,45,"39.97191,116.39829","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 13:13:52,116.39835,39.97199,5,13,13,52,"39.97199,116.39835","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 13:23:56,116.3985,39.97181,5,13,23,56,"39.97181,116.3985","3 An Zhen Xi Li Si Qu, Chao Yang Qu, Bei Jing Shi, China, 100029",3 An Zhen Xi Li Si Qu
10000,2008-02-05 13:28:58,116.40158,39.9591,5,13,28,58,"39.9591,116.40158","China, Bei Jing Shi, Dong Cheng Qu, 青年湖黄寺大街 邮政编码: 100011", 青年湖黄寺大街 邮政编码
10000,2008-02-05 13:34:00,116.41879,39.95776,5,13,34,0,"39.95776,116.41879","China, Bei Jing Shi, Dong Cheng Qu, 和平里西街 邮政编码: 100011", 和平里西街 邮政编码
10000,2008-02-05 13:39:02,116.40491,39.95776,5,13,39,2,"39.95776,116.40491","China, Bei Jing Shi, Dong Cheng Qu, 青年湖安德里北街青年湖东里17号,与安定门外大街以西约160米路南 邮政编码: 100011", 青年湖安德里北街青年湖东里17号
10000,2008-02-05 13:44:04,116.40878,39.94782,5,13,44,4,"39.94782,116.40878","China, Bei Jing Shi, Dong Cheng Qu, 安定门内大街 邮政编码: 100011", 安定门内大街 邮政编码
10000,2008-02-05 13:49:06,116.45175,39.95381,5,13,49,6,"39.95381,116.45175","China, Bei Jing Shi, Chao Yang Qu, 三元里街8号楼 邮政编码: 100027", 三元里街8号楼 邮政编码
10000,2008-02-05 13:54:08,116.45294,39.95307,5,13,54,8,"39.95307,116.45294","China, Bei Jing Shi, Chao Yang Qu, 新源街12号 邮政编码: 100027", 新源街12号 邮政编码
10000,2008-02-05 14:04:12,116.45491,39.91839,5,14,4,12,"39.91839,116.45491","China, Bei Jing Shi, Chao Yang Qu, 朝阳门外大街6 邮政编码: 100020", 朝阳门外大街6 邮政编码
10000,2008-02-05 14:09:14,116.45535,39.91276,5,14,9,14,"39.91276,116.45535","China, Bei Jing Shi, Chao Yang Qu, 光华里 邮政编码: 100020", 光华里 邮政编码
10000,2008-02-05 14:14:16,116.454,39.95336,5,14,14,16,"39.95336,116.454","China, Bei Jing Shi, Chao Yang Qu, 三源里街13号楼4栋308室 邮政编码: 100028", 三源里街13号楼4栋308室 邮政编码
10000,2008-02-05 14:34:24,116.45971,39.96785,5,14,34,24,"39.96785,116.45971","China, Bei Jing Shi, Chao Yang Qu, 太阳宫北街 邮政编码: 100028", 太阳宫北街 邮政编码
10000,2008-02-05 14:39:26,116.45234,39.9522,5,14,39,26,"39.9522,116.45234","China, Bei Jing Shi, Chao Yang Qu, 新源街15号 邮政编码: 100027", 新源街15号 邮政编码
10000,2008-02-05 14:39:26,116.45234,39.9522,5,14,39,26,"39.9522,116.45234","China, Bei Jing Shi, Chao Yang Qu, 新源街15号 邮政编码: 100027", 新源街15号 邮政编码
10000,2008-02-05 14:44:28,116.44929,39.94944,5,14,44,28,"39.94944,116.44929","China, Bei Jing Shi, Chao Yang Qu, 新源里西19号格纳斯酒店1楼 邮政编码: 100027", 新源里西19号格纳斯酒店1楼 邮政编码
10000,2008-02-05 14:49:30,116.44246,39.95303,5,14,49,30,"39.95303,116.44246","China, Bei Jing Shi, Chao Yang Qu, 左家庄西街6号 邮政编码: 100007", 左家庄西街6号 邮政编码
10000,2008-02-05 15:04:36,116.40298,39.95784,5,15,4,36,"39.95784,116.40298","China, Bei Jing Shi, Dong Cheng Qu, 青年湖黄寺大街,与安德里北街路口东北侧 邮政编码: 100011", 青年湖黄寺大街
10000,2008-02-05 15:09:38,116.40303,39.95776,5,15,9,38,"39.95776,116.40303","China, Bei Jing Shi, Dong Cheng Qu, 青年湖黄寺大街,与安德里北街路口东北侧 邮政编码: 100011", 青年湖黄寺大街
10000,2008-02-05 15:14:40,116.40299,39.9577,5,15,14,40,"39.9577,116.40299","China, Bei Jing Shi, Dong Cheng Qu, 青年湖黄寺大街2号 邮政编码: 100011", 青年湖黄寺大街2号 邮政编码
10000,2008-02-05 15:19:42,116.40291,39.95782,5,15,19,42,"39.95782,116.40291","China, Bei Jing Shi, Dong Cheng Qu, 青年湖黄寺大街,与安德里北街路口东北侧 邮政编码: 100011", 青年湖黄寺大街
10000,2008-02-05 15:37:31,116.40296,39.95795,5,15,37,31,"39.95795,116.40296","China, Bei Jing Shi, Dong Cheng Qu, 青年湖黄寺大街,与安德里北街路口东北侧 邮政编码: 100011", 青年湖黄寺大街
10000,2008-02-05 15:37:31,116.40296,39.95795,5,15,37,31,"39.95795,116.40296","China, Bei Jing Shi, Dong Cheng Qu, 青年湖黄寺大街,与安德里北街路口东北侧 邮政编码: 100011", 青年湖黄寺大街
10000,2008-02-05 15:42:33,116.40294,39.95787,5,15,42,33,"39.95787,116.40294","China, Bei Jing Shi, Dong Cheng Qu, 青年湖黄寺大街,与安德里北街路口东北侧 邮政编码: 100011", 青年湖黄寺大街
10000,2008-02-05 15:56:55,116.3473,39.9664,5,15,56,55,"39.9664,116.3473","China, Bei Jing Shi, Hai Dian Qu, 北三环西路6号 邮政编码: 100098", 北三环西路6号 邮政编码
10000,2008-02-05 16:27:07,116.33382,39.96623,5,16,27,7,"39.96623,116.33382","China, Bei Jing Shi, Hai Dian Qu, 联想桥南 邮政编码: 100086", 联想桥南 邮政编码
10000,2008-02-05 16:32:09,116.38924,39.9671,5,16,32,9,"39.9671,116.38924","China, Bei Jing Shi, Xi Cheng Qu, 安定门双旗杆东里4幢 邮政编码: 100120", 安定门双旗杆东里4幢 邮政编码
10000,2008-02-05 16:42:13,116.39182,39.94996,5,16,42,13,"39.94996,116.39182","China, Bei Jing Shi, Xi Cheng Qu, 德胜门东滨河路 邮政编码: 100120", 德胜门东滨河路 邮政编码
10000,2008-02-05 16:47:15,116.37652,39.9477,5,16,47,15,"39.9477,116.37652","China, Bei Jing Shi, Xi Cheng Qu, 西海北沿20号 邮政编码: 100035", 西海北沿20号 邮政编码
10000,2008-02-05 16:52:16,116.36548,39.94912,5,16,52,16,"39.94912,116.36548","China, Bei Jing Shi, Hai Dian Qu, 小西天北洼村62号 邮政编码: 100082", 小西天北洼村62号 邮政编码
10000,2008-02-05 16:57:18,116.36601,39.9452,5,16,57,18,"39.9452,116.36601","China, Bei Jing Shi, Xi Cheng Qu, 新街口北大街新街口西里三区1幢-3号 邮政编码: 100082", 新街口北大街新街口西里三区1幢-3号 邮政编码
10000,2008-02-05 17:02:20,116.36693,39.9289,5,17,2,20,"39.9289,116.36693","China, Bei Jing Shi, Xi Cheng Qu, 赵登禹路303号 邮政编码: 100033", 赵登禹路303号 邮政编码
10000,2008-02-05 17:07:22,116.36716,39.92408,5,17,7,22,"39.92408,116.36716","China, Bei Jing Shi, Xi Cheng Qu, 阜成门内大街131号 邮政编码: 100033", 阜成门内大街131号 邮政编码
10000,2008-02-05 17:12:24,116.36729,39.92093,5,17,12,24,"39.92093,116.36729","China, Bei Jing Shi, Xi Cheng Qu, 小珠帘胡同11号 邮政编码: 100033", 小珠帘胡同11号 邮政编码
10000,2008-02-05 17:17:26,116.36731,39.91822,5,17,17,26,"39.91822,116.36731","22 Fengsheng Hu Tong, Xi Cheng Qu, Bei Jing Shi, China, 100033",22 Fengsheng Hu Tong
10000,2008-02-05 17:22:28,116.36758,39.91285,5,17,22,28,"39.91285,116.36758","4 Da Mu Cang Hu Tong Si Shi Yi Hao Yuan, Xi Cheng Qu, Bei Jing Shi, China, 100032",4 Da Mu Cang Hu Tong Si Shi Yi Hao Yuan
10000,2008-02-05 17:27:30,116.36781,39.90671,5,17,27,30,"39.90671,116.36781","China, Bei Jing Shi, Xi Cheng Qu, 复兴门内大街72号 邮政编码: 100032", 复兴门内大街72号 邮政编码
10000,2008-02-05 17:37:34,116.36812,39.89669,5,17,37,34,"39.89669,116.36812","China, Bei Jing Shi, Xi Cheng Qu, 储库营胡同51号 邮政编码: 100053", 储库营胡同51号 邮政编码
10000,2008-02-05 17:52:40,116.35781,39.87553,5,17,52,40,"39.87553,116.35781","23 Baizhifang St, Xi Cheng Qu, Bei Jing Shi, China, 100054",23 Baizhifang St
10000,2008-02-05 18:27:54,116.35729,39.89089,5,18,27,54,"39.89089,116.35729","311 Guang'anmen Inner Ave, Xi Cheng Qu, Bei Jing Shi, China, 100053",311 Guang'anmen Inner Ave
10000,2008-02-05 18:37:58,116.3576,39.90592,5,18,37,58,"39.90592,116.3576","China, Bei Jing Shi, Xi Cheng Qu, 复内大街160-1号 邮政编码: 100032", 复内大街160-1号 邮政编码
10000,2008-02-05 18:43:00,116.33845,39.90843,5,18,43,0,"39.90843,116.33845","46 San Li He San Qu, Xi Cheng Qu, Bei Jing Shi, China, 100045",46 San Li He San Qu
10000,2008-02-05 18:48:02,116.33412,39.92187,5,18,48,2,"39.92187,116.33412","China, Bei Jing Shi, Hai Dian Qu, 钓鱼台阜城路甘家口大厦对面 邮政编码: 100037", 钓鱼台阜城路甘家口大厦对面 邮政编码
10000,2008-02-05 18:53:04,116.31456,39.92245,5,18,53,4,"39.92245,116.31456","48-50 Fu Cheng Lu Ba Hao Yuan, 钓鱼台 Hai Dian Qu, Bei Jing Shi, China, 100048",48-50 Fu Cheng Lu Ba Hao Yuan
10000,2008-02-05 19:08:10,116.33572,39.93693,5,19,8,10,"39.93693,116.33572","China, Bei Jing Shi, Xi Cheng Qu, 西直门外南路19号 邮政编码: 100044", 西直门外南路19号 邮政编码
10000,2008-02-05 19:13:12,116.35715,39.93915,5,19,13,12,"39.93915,116.35715","China, Bei Jing Shi, Xi Cheng Qu, 西直门南大街2号成铭大厦C座2楼 邮政编码: 100082", 西直门南大街2号成铭大厦C座2楼 邮政编码
10000,2008-02-05 19:18:14,116.35949,39.93663,5,19,18,14,"39.93663,116.35949","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-05 19:33:20,116.3595,39.93663,5,19,33,20,"39.93663,116.3595","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-06 00:35:17,116.35951,39.93661,6,0,35,17,"39.93661,116.35951","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-06 00:55:24,116.35948,39.93661,6,0,55,24,"39.93661,116.35948","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-06 01:05:28,116.35949,39.93665,6,1,5,28,"39.93665,116.35949","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-06 01:20:34,116.35945,39.93653,6,1,20,34,"39.93653,116.35945","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-06 01:25:36,116.35946,39.93656,6,1,25,36,"39.93656,116.35946","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-06 01:35:40,116.35944,39.93662,6,1,35,40,"39.93662,116.35944","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-06 02:10:54,116.35952,39.93663,6,2,10,54,"39.93663,116.35952","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-06 02:20:58,116.35968,39.93672,6,2,20,58,"39.93672,116.35968","China, Bei Jing Shi, Xi Cheng Qu, 西直门内南小街 邮政编码: 100033", 西直门内南小街 邮政编码
10000,2008-02-06 02:56:11,116.35963,39.93673,6,2,56,11,"39.93673,116.35963","China, Bei Jing Shi, Xi Cheng Qu, 西直门内南小街 邮政编码: 100033", 西直门内南小街 邮政编码
10000,2008-02-06 04:16:42,116.35939,39.93686,6,4,16,42,"39.93686,116.35939","China, Bei Jing Shi, Xi Cheng Qu, 西城门南小街22号 邮政编码: 100033", 西城门南小街22号 邮政编码
10000,2008-02-06 05:02:00,116.35953,39.9366,6,5,2,0,"39.9366,116.35953","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-06 05:07:02,116.35958,39.93659,6,5,7,2,"39.93659,116.35958","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-06 05:37:14,116.35929,39.93669,6,5,37,14,"39.93669,116.35929","34 Xizhimen S St, Xi Cheng Qu, Bei Jing Shi, China, 100033",34 Xizhimen S St
10000,2008-02-06 05:42:16,116.35924,39.93671,6,5,42,16,"39.93671,116.35924","34 Xizhimen S St, Xi Cheng Qu, Bei Jing Shi, China, 100033",34 Xizhimen S St
10000,2008-02-06 06:12:27,116.35936,39.93684,6,6,12,27,"39.93684,116.35936","China, Bei Jing Shi, Xi Cheng Qu, 西城门南小街22号 邮政编码: 100033", 西城门南小街22号 邮政编码
10000,2008-02-06 06:47:41,116.35952,39.93659,6,6,47,41,"39.93659,116.35952","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
10000,2008-02-06 07:07:49,116.35953,39.93657,6,7,7,49,"39.93657,116.35953","China, Bei Jing Shi, Xi Cheng Qu, 后广平胡同38号 邮政编码: 100033", 后广平胡同38号 邮政编码
